request_id,created_at,status_code,time_to_first_token,time_to_completion,model,api_key_id,project_id,input_tokens,input_non_cached_tokens,input_cached_tokens,input_audio_seconds,output_tokens,error
req_01kfs054pqfgbv12gzjnbfr9nz,1769291813591,429,0,0.003851,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99278, Requested 1575. Please try again in 12m16.992s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrzp59her3bm8c8tz463x63,1769291322673,200,0.472076,0.528277,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,1546,1546,0,0,36
req_01kfrzac0re29rstx9g3bhfdnq,1769290936344,429,0,0.00191,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98710, Requested 1578. Please try again in 4m8.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrza9yfe28ba9pssm8xe8t2,1769290934223,429,0,0.001519,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98713, Requested 1578. Please try again in 4m11.423999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrza7vre27r0xw8epyhytpf,1769290932088,429,0,0.001511,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98715, Requested 1578. Please try again in 4m13.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz9mk4ejptvszgp3ve6vcv,1769290912356,429,0,0.004531,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98738, Requested 1580. Please try again in 4m34.752s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz9jgte26811cn4ssqdtpt,1769290910234,429,0,0.002,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98741, Requested 1580. Please try again in 4m37.344s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz9gdke25tfcg7de22qzbz,1769290908083,429,0,0.003691,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98743, Requested 1580. Please try again in 4m39.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz3ka9exws9dssf24tvmd2,1769290714441,429,0,0.001877,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98967, Requested 1580. Please try again in 7m52.608s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz3h6qexwse07w0313wsf4,1769290712279,429,0,0.001925,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98970, Requested 1580. Please try again in 7m55.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz3f1xexwvn2xc1153za6v,1769290710077,429,0,0.002159,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 98972, Requested 1580. Please try again in 7m56.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz29b8exktxe8q2rnnc2da,1769290671464,429,0,0.003842,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99017, Requested 1580. Please try again in 8m35.808s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz2778e0xsggy4fbynsyyq,1769290669288,429,0,0.001446,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99020, Requested 1580. Please try again in 8m38.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrz253ee0xszx93psw0rfhz,1769290667118,429,0,0.001475,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99022, Requested 1580. Please try again in 8m40.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryk6hnee28c5v4fqnvnhx5,1769290177077,429,0,0.001481,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99589, Requested 1227. Please try again in 11m45.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryk4fefykb5vxzhhxgzwc4,1769290174958,429,0,0.001558,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99592, Requested 1227. Please try again in 11m47.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryk2egfyk8y5mahy1je9a0,1769290172880,429,0,0.001446,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99594, Requested 1227. Please try again in 11m49.344s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryjx21fyj9sc7gn0d0fyfm,1769290167361,429,0,0.001438,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99600, Requested 1227. Please try again in 11m54.528s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryjv1metv86hjhr75c3m6p,1769290165300,429,0,0.001315,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99603, Requested 1227. Please try again in 11m57.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfryjs0nfyhaqtnex2gtv617,1769290163221,429,0,0.001477,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99605, Requested 1227. Please try again in 11m58.848s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry9y4ffw2vxq3an80afnqn,1769289873551,429,0,0.002572,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99941, Requested 2584. Please try again in 36m21.6s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry9w3teaytywtv4bd8trk6,1769289871482,429,0,0.002487,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99943, Requested 2584. Please try again in 36m23.328s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry9t2reavs4avp39qa3hq6,1769289869400,429,0,0.002336,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99945, Requested 2584. Please try again in 36m25.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry89y2fvvvfpye28hxvkq4,1769289820098,200,0.240947,1.6196169999999999,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,1226,1226,0,0,519
req_01kfry09b2e8w97cysfqd5nwjj,1769289557346,429,0,0.001881,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99021, Requested 1383. Please try again in 5m49.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry0793encvz1e04wq84eya,1769289555235,429,0,0.001906,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99023, Requested 1383. Please try again in 5m50.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfry058de8vtr213fc78ktnq,1769289553165,429,0,0.001547,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99025, Requested 1383. Please try again in 5m52.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxy5g6en6a54eagacfre88,1769289487878,429,0,0.001559,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99101, Requested 1544. Please try again in 9m17.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxy3bze8pts95zkatwdd45,1769289485695,429,0,0.001572,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99103, Requested 1544. Please try again in 9m19.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxy175en6bdxm2r9kbajdd,1769289483493,429,0,0.001917,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99106, Requested 1544. Please try again in 9m21.6s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxwbb5en28ea1dkeqx0n84,1769289428325,429,0,0.001437,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99170, Requested 1227. Please try again in 5m43.008s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxw9acfsm88y9jyk32g23x,1769289426252,429,0,0.001428,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99172, Requested 1227. Please try again in 5m44.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxw79cen1bge56xvb54ecg,1769289424172,429,0,0.001451,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99175, Requested 1227. Please try again in 5m47.328s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxvn9cen0tqvn7gr09dctj,1769289405740,429,0,0.001939,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99196, Requested 1580. Please try again in 11m10.464s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxvk5kfsktfydxd6cjpy7t,1769289403571,429,0,0.001951,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99199, Requested 1580. Please try again in 11m13.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxvh0rfskr8a8qrwhmqmgn,1769289401368,429,0,0.001608,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99201, Requested 1580. Please try again in 11m14.784s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxtk4bemxb0whcbr8sd47w,1769289370763,429,0,0.001967,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99237, Requested 1580. Please try again in 11m45.888s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxth0we8kbstmrc2yyhzpw,1769289368604,429,0,0.001729,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99239, Requested 1580. Please try again in 11m47.616s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxteweemx9b9yjd6b6c7h3,1769289366414,429,0,0.001827,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99242, Requested 1580. Please try again in 11m50.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxs9q5e8ja6c1p9yq4pa12,1769289328357,429,0,0.002063,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99286, Requested 1580. Please try again in 12m28.223999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxs7kgems91j8qcfrragrb,1769289326192,429,0,0.001874,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99288, Requested 1580. Please try again in 12m29.952s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
req_01kfrxs5d6fs9stn1t59jn251g,1769289323942,429,0,0.002084,llama-3.3-70b-versatile,key_01keyxqjp3e1ebf0jkbprdkp0b,project_01jtka6awkeasstje8wfvynb71,0,0,0,0,0,"{\"code\":\"rate_limit_exceeded\",\"message\":\"Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01jdq75109enktb629nmv0krb3` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99291, Requested 1580. Please try again in 12m32.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing\",\"param\":\"\",\"type\":\"tokens\"}"
